id,Temperature,Date
3263,14.1,"1989-12-09 00:00:00"
3264,18.7,"1989-12-10 00:00:00"
3265,16.2,"1989-12-11 00:00:00"
3266,14.8,"1989-12-12 00:00:00"
3267,12.6,"1989-12-13 00:00:00"
3268,10.4,"1989-12-14 00:00:00"
3269,12.2,"1989-12-15 00:00:00"
3270,12.6,"1989-12-16 00:00:00"
3271,12.1,"1989-12-17 00:00:00"
3272,17.3,"1989-12-18 00:00:00"
3273,16.4,"1989-12-19 00:00:00"
3274,12.6,"1989-12-20 00:00:00"
3275,12.3,"1989-12-21 00:00:00"
3276,11.8,"1989-12-22 00:00:00"
3277,12,"1989-12-23 00:00:00"
3278,12.7,"1989-12-24 00:00:00"
3279,16.4,"1989-12-25 00:00:00"
3280,16,"1989-12-26 00:00:00"
3281,13.3,"1989-12-27 00:00:00"
3282,11.7,"1989-12-28 00:00:00"
3283,10.4,"1989-12-29 00:00:00"
3284,14.4,"1989-12-30 00:00:00"
3285,12.7,"1989-12-31 00:00:00"
